PLAY_ID	GAME_ID	REL_PLAY_ID	QTR	MIN	SEC	OFF	DEF	DRIVE_ID	DOWN	YARDS_TO_FIRST	YARDS_TO_GOAL	DESCRIPTION	OFF_SCORE	DEF_SCORE	SEASON	YEAR	MONTH	DAY	HOME_TEAM	AWAY_TEAM	PLAY_TYPE
1752	20020908_MIN@CHI	139	4	6	15	CHI	MIN	-1	0	0	1	P.Edinger kicks 69 yards from CHI 30 to MIN 1. M.Williams to MIN 28 for 27 yards (B.Howard  M.Green).	20	23	2002	2002	9	8	CHI	MIN	KICKOFF
1753	20020908_MIN@CHI	140	4	6	8	MIN	CHI	10	1	10	72	(6:08) M.Williams right end to MIN 38 for 10 yards (B.Urlacher  M.Green).	23	20	2002	2002	9	8	CHI	MIN	RUN|RUN_RIGHT
1754	20020908_MIN@CHI	141	4	5	21	MIN	CHI	10	1	10	62	(5:21) (Shotgun) M.Williams right tackle to MIN 41 for 3 yards (M.Brown  T.Washington).	23	20	2002	2002	9	8	CHI	MIN	RUN|RUN_RIGHT
1755	20020908_MIN@CHI	142	4	4	35	MIN	CHI	10	2	7	59	(4:35) (Shotgun) D.Culpepper pass to R.Moss to MIN 47 for 6 yards (R.Austin  B.Urlacher).	23	20	2002	2002	9	8	CHI	MIN	PASS_COMPLETE
1756	20020908_MIN@CHI	143	4	3	46	MIN	CHI	10	3	1	53	(3:46) M.Williams right tackle to MIN 49 for 2 yards (W.Holdman).	23	20	2002	2002	9	8	CHI	MIN	RUN|RUN_RIGHT
1757	20020908_MIN@CHI	144	4	2	56	MIN	CHI	10	1	10	51	(2:56) M.Bennett right end to CHI 47 for 4 yards (B.Urlacher  M.Green).	23	20	2002	2002	9	8	CHI	MIN	RUN|RUN_RIGHT
1758	20020908_MIN@CHI	145	4	2	50	MIN	CHI	10	2	6	47	(2:50) M.Bennett left end to CHI 49 for -2 yards (J.Azumah). Penalty on MIN-H.Goodwin  Offensive Holding  declined.	23	20	2002	2002	9	8	CHI	MIN	RUN|RUN_LEFT|PENALTY
1759	20020908_MIN@CHI	146	4	2	43	MIN	CHI	10	3	8	49	(2:43) PENALTY on MIN-C.Liwienski  False Start  5 yards  enforced at CHI 49 - No Play.	23	20	2002	2002	9	8	CHI	MIN	PENALTY|NO_PLAY
1760	20020908_MIN@CHI	147	4	2	43	MIN	CHI	10	3	13	54	(2:43) (Shotgun) D.Culpepper pass intended for D.Alexander INTERCEPTED by M.Brown at CHI 33. M.Brown to CHI 49 for 16 yards (M.Williams).	23	20	2002	2002	9	8	CHI	MIN	INTERCEPTION
1761	20020908_MIN@CHI	148	4	2	34	CHI	MIN	10	1	10	51	(2:34) J.Miller pass to A.Thomas to MIN 43 for 8 yards (T.Sawyer).	20	23	2002	2002	9	8	CHI	MIN	PASS_COMPLETE
1762	20020908_MIN@CHI	149	4	2	0	CHI	MIN	10	2	2	43	(2:00) J.Miller pass incomplete to M.Booker.	20	23	2002	2002	9	8	CHI	MIN	PASS_INCOMPLETE
1763	20020908_MIN@CHI	150	4	1	54	CHI	MIN	10	3	2	43	(1:54) L.Johnson left guard to MIN 30 for 13 yards (E.Kelly).	20	23	2002	2002	9	8	CHI	MIN	RUN|RUN_LEFT
1764	20020908_MIN@CHI	151	4	1	26	CHI	MIN	10	1	10	30	(1:26) J.Miller pass to M.Booker pushed ob at MIN 21 for 9 yards (H.Crockett).	20	23	2002	2002	9	8	CHI	MIN	PASS_COMPLETE
1765	20020908_MIN@CHI	152	4	1	23	CHI	MIN	10	2	1	21	(1:23) J.Miller pass incomplete to F.Baxter.	20	23	2002	2002	9	8	CHI	MIN	PASS_INCOMPLETE
1766	20020908_MIN@CHI	153	4	1	19	CHI	MIN	10	3	1	21	(1:19) A.Thomas right guard to MIN 19 for 2 yards (L.Bromell).	20	23	2002	2002	9	8	CHI	MIN	RUN|RUN_RIGHT
1767	20020908_MIN@CHI	154	4	0	44	CHI	MIN	10	1	10	19	(:44) J.Miller pass to J.Davis to MIN 9 for 10 yards (G.Biekert).	20	23	2002	2002	9	8	CHI	MIN	PASS_COMPLETE
1768	20020908_MIN@CHI	155	4	0	35	CHI	MIN	10	1	9	9	(:35) J.Miller pass to D.Terrell for 9 yards  TOUCHDOWN.	20	23	2002	2002	9	8	CHI	MIN	PASS_COMPLETE|TOUCHDOWN
1769	20020908_MIN@CHI	156	4	0	35	CHI	MIN	-1	0	0	9	P.Edinger extra point is GOOD  Center-P.Mannelly  Holder-B.Maynard.	20	23	2002	2002	9	8	CHI	MIN	
1770	20020908_MIN@CHI	157	4	0	35	CHI	MIN	-1	0	0	9	P.Edinger kicks 56 yards from CHI 30 to MIN 14. M.Williams to MIN 33 for 19 yards (B.Howard).	27	23	2002	2002	9	8	CHI	MIN	KICKOFF
1771	20020908_MIN@CHI	158	4	0	23	MIN	CHI	11	1	10	67	(:23) (Shotgun) D.Culpepper pass incomplete to R.Moss (M.Brown).	23	27	2002	2002	9	8	CHI	MIN	PASS_INCOMPLETE
1772	20020908_MIN@CHI	159	4	0	16	MIN	CHI	11	2	10	67	(:16) (Shotgun) D.Culpepper sacked at MIN 27 for -6 yards (R.Colvin). FUMBLES (R.Colvin)  RECOVERED by CHI-B.Knight at MIN 27. B.Knight to MIN 27 for no gain (E.Kelly).	23	27	2002	2002	9	8	CHI	MIN	FUMBLE|SACK
1773	20020908_MIN@CHI	160	4	0	9	CHI	MIN	11	1	10	27	(:09) J.Miller to MIN 28 for -1 yards. QB took a knee.	27	23	2002	2002	9	8	CHI	MIN	
1774	20020908_NO@TB	1	1	0	0	TB	NO	-1	0	0	27	M.Gramatica kicks 59 yards from TB 30 to NO 11. M.Lewis to NO 25 for 14 yards (R.Nece; D.Gibson).	0	0	2002	2002	9	8	TB	NO	KICKOFF
1775	20020908_NO@TB	2	1	59	54	NO	TB	1	1	10	75	(14:54) D.McAllister up the middle to NO 27 for 2 yards (G.Spires).	0	0	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1776	20020908_NO@TB	3	1	59	13	NO	TB	1	2	8	73	(14:13) D.McAllister up the middle to NO 29 for 2 yards (S.Quarles  A.McFarland).	0	0	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1777	20020908_NO@TB	4	1	58	32	NO	TB	1	3	6	71	(13:32) (Shotgun) A.Brooks pass to J.Horn to NO 38 for 9 yards (B.Kelly).	0	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1778	20020908_NO@TB	5	1	57	54	NO	TB	1	1	10	62	(12:54) (Shotgun) A.Brooks pass incomplete to J.Horn.	0	0	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1779	20020908_NO@TB	6	1	57	49	NO	TB	1	2	10	62	(12:49) A.Brooks pass to D.McAllister to NO 41 for 3 yards (W.Sapp; A.McFarland).	0	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1780	20020908_NO@TB	7	1	57	9	NO	TB	1	3	7	59	(12:09) A.Brooks pass to D.Sloan to TB 47 for 12 yards (G.Spires  J.Lynch).	0	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1781	20020908_NO@TB	8	1	56	29	NO	TB	1	1	10	47	(11:29) D.McAllister left end pushed ob at TB 42 for 5 yards (B.Kelly  D.Brooks).	0	0	2002	2002	9	8	TB	NO	RUN|RUN_LEFT
1782	20020908_NO@TB	9	1	55	56	NO	TB	1	2	5	42	(10:56) A.Brooks pass to D.Stallworth to TB 38 for 4 yards (D.Brooks).	0	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1783	20020908_NO@TB	10	1	55	14	NO	TB	1	3	1	38	(10:14) A.Brooks pass to J.Horn pushed ob at TB 30 for 8 yards (D.Jackson). PENALTY on TB-D.Brooks  Unnecessary Roughness  15 yards  enforced at TB 30.	0	0	2002	2002	9	8	TB	NO	PASS_COMPLETE|PENALTY
1784	20020908_NO@TB	11	1	54	49	NO	TB	1	1	10	15	(9:49) D.McAllister right end to TB 11 for 4 yards (B.Kelly).	0	0	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1785	20020908_NO@TB	12	1	54	4	NO	TB	1	2	6	11	(9:04) A.Brooks pass incomplete. heavy pressure by Rice	0	0	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1786	20020908_NO@TB	13	1	53	57	NO	TB	1	3	6	11	(8:57) A.Brooks up the middle to TB 10 for 1 yard (R.Barber).	0	0	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1787	20020908_NO@TB	14	1	53	18	NO	TB	1	4	5	10	(8:18) J.Carney 28 yard field goal is GOOD  Center-K.Houser  Holder-J.Delhomme.	0	0	2002	2002	9	8	TB	NO	FIELD_GOAL_GOOD
1788	20020908_NO@TB	15	1	53	18	NO	TB	-1	0	0	10	J.Carney kicks 62 yards from NO 30 to TB 8. A.Stecker to TB 33 for 25 yards (K.Irvin  F.McAfee).	3	0	2002	2002	9	8	TB	NO	KICKOFF
1789	20020908_NO@TB	16	1	53	5	TB	NO	1	1	10	67	(8:05) M.Pittman up the middle to TB 40 for 7 yards (S.Knight).	0	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1790	20020908_NO@TB	17	1	52	31	TB	NO	1	2	3	60	(7:31) M.Pittman right tackle to TB 39 for -1 yards (C.Clemons).	0	3	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1791	20020908_NO@TB	18	1	51	51	TB	NO	1	3	4	61	(6:51) B.Johnson right end to TB 43 for 4 yards (M.Hawthorne; Da.Smith).	0	3	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1792	20020908_NO@TB	19	1	50	55	TB	NO	1	1	10	57	(5:55) B.Johnson sacked at TB 36 for -7 yards (S.Knight).	0	3	2002	2002	9	8	TB	NO	SACK
1793	20020908_NO@TB	20	1	50	27	TB	NO	1	2	17	64	(5:27) B.Johnson pass incomplete to K.Johnson.	0	3	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1794	20020908_NO@TB	21	1	50	21	TB	NO	1	3	17	64	(5:21) B.Johnson pass incomplete to M.Pittman. screen attempt	0	3	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1795	20020908_NO@TB	22	1	50	13	TB	NO	1	4	17	64	(5:13) T.Tupa punts 37 yards to NO 27  Center-M.Solwold  downed by TB-C.Ivy.	0	3	2002	2002	9	8	TB	NO	PUNT
1796	20020908_NO@TB	23	1	50	4	NO	TB	2	1	10	73	(5:04) A.Brooks pass to T.Smith to NO 28 for 1 yard (B.Kelly).	3	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1797	20020908_NO@TB	24	1	49	26	NO	TB	2	2	9	72	(4:26) D.McAllister up the middle to NO 26 for -2 yards (R.Barber).	3	0	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1798	20020908_NO@TB	25	1	48	45	NO	TB	2	3	11	74	(3:45) (Shotgun) A.Brooks pass to Ja.Reed to NO 38 for 12 yards (S.Quarles).	3	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1799	20020908_NO@TB	26	1	48	6	NO	TB	2	1	10	62	(3:06) A.Brooks pass incomplete to J.Pathon (R.Barber).	3	0	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1800	20020908_NO@TB	27	1	47	58	NO	TB	2	2	10	62	(2:58) A.Brooks pass to J.Horn to NO 49 for 11 yards (D.Brooks  B.Kelly).	3	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1801	20020908_NO@TB	28	1	47	19	NO	TB	2	1	10	51	(2:19) A.Brooks pass incomplete to Ja.Reed.	3	0	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1802	20020908_NO@TB	29	1	47	14	NO	TB	2	2	10	51	(2:14) A.Brooks pass to J.Horn pushed ob at TB 30 for 21 yards (D.Smith).	3	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1803	20020908_NO@TB	30	1	46	44	NO	TB	2	1	10	30	(1:44) A.Brooks pass to D.Stallworth to TB 25 for 5 yards (D.Smith).	3	0	2002	2002	9	8	TB	NO	PASS_COMPLETE
1804	20020908_NO@TB	31	1	46	3	NO	TB	2	2	5	25	(1:03) D.McAllister right end to TB 23 for 2 yards (B.Kelly).	3	0	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1805	20020908_NO@TB	32	1	45	31	NO	TB	2	3	3	23	(:31) A.Brooks pass incomplete to D.Stallworth.	3	0	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1806	20020908_NO@TB	33	1	45	24	NO	TB	2	4	3	23	(:24) J.Carney 41 yard field goal is GOOD  Center-K.Houser  Holder-J.Delhomme. hit left upright and bounced through	3	0	2002	2002	9	8	TB	NO	FIELD_GOAL_GOOD
1807	20020908_NO@TB	34	1	45	24	NO	TB	-1	0	0	23	J.Carney kicks 68 yards from NO 30 to TB 2. A.Stecker to TB 27 for 25 yards (M.Mitchell; T.Carroll).	6	0	2002	2002	9	8	TB	NO	KICKOFF
1808	20020908_NO@TB	35	1	45	12	TB	NO	2	1	10	73	(:12) M.Pittman right end to TB 48 for 21 yards (J.Bellamy).	0	6	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1809	20020908_NO@TB	36	2	45	0	TB	NO	2	1	10	52	(15:00) B.Johnson pass to K.Johnson to NO 38 for 14 yards (C.Clemons  M.Hawthorne).	0	6	2002	2002	9	8	TB	NO	PASS_COMPLETE
1810	20020908_NO@TB	37	2	44	19	TB	NO	2	1	10	38	(14:19) B.Johnson pass incomplete to K.McCardell (Da.Smith).	0	6	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1811	20020908_NO@TB	38	2	44	12	TB	NO	2	2	10	38	(14:12) M.Pittman right end to NO 34 for 4 yards (D.Howard  J.Bellamy).	0	6	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1812	20020908_NO@TB	39	2	43	31	TB	NO	2	3	6	34	(13:31) B.Johnson pass incomplete to J.Jurevicius. thrown behind	0	6	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1813	20020908_NO@TB	40	2	43	24	TB	NO	2	4	6	34	(13:24) M.Gramatica 52 yard field goal is GOOD  Center-M.Solwold  Holder-T.Tupa.	0	6	2002	2002	9	8	TB	NO	FIELD_GOAL_GOOD
1814	20020908_NO@TB	41	2	43	24	TB	NO	-1	0	0	34	M.Gramatica kicks 74 yards from TB 30 to NO -4. M.Lewis  Touchback.	3	6	2002	2002	9	8	TB	NO	KICKOFF
1815	20020908_NO@TB	42	2	43	20	NO	TB	3	1	10	80	(13:20) D.McAllister up the middle to NO 24 for 4 yards (D.Brooks  D.Jackson).	6	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1816	20020908_NO@TB	43	2	42	36	NO	TB	3	2	6	76	(12:36) D.McAllister left end to NO 32 for 8 yards (R.Barber  D.Brooks).	6	3	2002	2002	9	8	TB	NO	RUN|RUN_LEFT
1817	20020908_NO@TB	44	2	41	47	NO	TB	3	1	10	68	(11:47) D.McAllister right end to NO 36 for 4 yards (R.Barber).	6	3	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1818	20020908_NO@TB	45	2	41	1	NO	TB	3	2	6	64	(11:01) A.Brooks pass to J.Horn to NO 38 for 2 yards (B.Kelly).	6	3	2002	2002	9	8	TB	NO	PASS_COMPLETE
1819	20020908_NO@TB	46	2	40	18	NO	TB	3	3	4	62	(10:18) A.Brooks pass incomplete to Ja.Reed. blitz hurries throw	6	3	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1820	20020908_NO@TB	47	2	40	13	NO	TB	3	4	4	62	(10:13) D.Johnson punts 55 yards to TB 7  Center-K.Houser. K.Williams to TB 24 for 17 yards (K.Houser).	6	3	2002	2002	9	8	TB	NO	PUNT
1821	20020908_NO@TB	48	2	39	59	TB	NO	3	1	10	76	(9:59) B.Johnson pass to T.Stephens to TB 30 for 6 yards (M.Hawthorne).	3	6	2002	2002	9	8	TB	NO	PASS_COMPLETE
1822	20020908_NO@TB	49	2	39	22	TB	NO	3	2	4	70	(9:22) M.Pittman up the middle to TB 32 for 2 yards (G.Jackson; D.Howard).	3	6	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1823	20020908_NO@TB	50	2	38	44	TB	NO	3	3	2	68	(8:44) B.Johnson pass incomplete to K.Dilger.	3	6	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1824	20020908_NO@TB	51	2	38	39	TB	NO	3	4	2	68	(8:39) T.Tupa punts 50 yards to NO 18  Center-M.Solwold. M.Lewis ran ob at NO 36 for 18 yards (A.Singleton).	3	6	2002	2002	9	8	TB	NO	PUNT
1825	20020908_NO@TB	52	2	38	24	NO	TB	4	1	10	64	(8:24) A.Brooks pass to J.Horn to TB 48 for 16 yards (B.Kelly  J.Lynch).	6	3	2002	2002	9	8	TB	NO	PASS_COMPLETE
1826	20020908_NO@TB	53	2	37	44	NO	TB	4	1	10	48	(7:44) D.McAllister up the middle to TB 46 for 2 yards (S.Quarles).	6	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1827	20020908_NO@TB	54	2	37	6	NO	TB	4	2	8	46	(7:06) A.Brooks pass to D.McAllister to TB 39 for 7 yards (B.Kelly). shovel screen inside	6	3	2002	2002	9	8	TB	NO	PASS_COMPLETE
1828	20020908_NO@TB	55	2	36	30	NO	TB	4	3	1	39	(6:30) A.Brooks up the middle to TB 37 for 2 yards (C.Darby). sneak	6	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE|QB_SNEAK
1829	20020908_NO@TB	56	2	35	44	NO	TB	4	1	10	37	(5:44) D.McAllister up the middle to TB 32 for 5 yards (J.Lynch).	6	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1830	20020908_NO@TB	57	2	35	0	NO	TB	4	2	5	32	(5:00) D.McAllister up the middle to TB 32 for no gain (J.Lynch  S.Quarles).	6	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1831	20020908_NO@TB	58	2	34	17	NO	TB	4	3	5	32	(4:17) A.Brooks pass to B.Williams for 32 yards  TOUCHDOWN.	6	3	2002	2002	9	8	TB	NO	PASS_COMPLETE|TOUCHDOWN
1832	20020908_NO@TB	59	2	34	17	NO	TB	-1	0	0	32	J.Carney extra point is GOOD  Center-K.Houser  Holder-J.Delhomme.	6	3	2002	2002	9	8	TB	NO	
1833	20020908_NO@TB	60	2	34	17	NO	TB	-1	0	0	32	J.Carney kicks 57 yards from NO 30 to TB 13. D.Smith to TB 38 for 25 yards (K.Irvin  J.Bellamy).	13	3	2002	2002	9	8	TB	NO	KICKOFF
1834	20020908_NO@TB	61	2	33	55	TB	NO	4	1	10	62	(3:55) B.Johnson pass to M.Pittman ran ob at TB 43 for 5 yards.	3	13	2002	2002	9	8	TB	NO	PASS_COMPLETE
1835	20020908_NO@TB	62	2	33	38	TB	NO	4	2	5	57	(3:38) B.Johnson pass to K.Dilger to NO 47 for 10 yards (M.Hawthorne  D.Howard). PENALTY on TB-T.Washington  Personal Foul  15 yards  enforced at TB 43 - No Play.	3	13	2002	2002	9	8	TB	NO	PASS_COMPLETE|PENALTY|NO_PLAY
1836	20020908_NO@TB	63	2	33	16	TB	NO	4	2	20	72	(3:16) B.Johnson pass incomplete to K.McCardell.	3	13	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1837	20020908_NO@TB	64	2	33	9	TB	NO	4	3	20	72	(3:09) B.Johnson pass incomplete to K.Johnson.	3	13	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1838	20020908_NO@TB	65	2	33	3	TB	NO	4	4	20	72	(3:03) T.Tupa punts 47 yards to NO 25  Center-M.Solwold. M.Lewis to NO 37 for 12 yards (C.Ivy). PENALTY on NO-S.Gleason  Offensive Holding  10 yards  enforced at NO 37.	3	13	2002	2002	9	8	TB	NO	PUNT|PENALTY
1839	20020908_NO@TB	66	2	32	50	NO	TB	5	1	10	73	(2:50) D.McAllister right tackle to NO 41 for 14 yards (D.Brooks; B.Kelly).	13	3	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1840	20020908_NO@TB	67	2	32	6	NO	TB	5	1	10	59	(2:06) (Shotgun) A.Brooks pass incomplete to D.Stallworth.	13	3	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1841	20020908_NO@TB	68	2	32	0	NO	TB	5	2	10	59	(2:00) D.McAllister right guard to NO 45 for 4 yards (G.Spires  A.McFarland).	13	3	2002	2002	9	8	TB	NO	RUN|RUN_RIGHT
1842	20020908_NO@TB	69	2	31	50	NO	TB	5	3	6	55	(1:50) (Shotgun) A.Brooks pass incomplete to J.Horn (S.Rice).	13	3	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1843	20020908_NO@TB	70	2	31	45	NO	TB	5	4	6	55	(1:45) D.Johnson punts 10 yards to TB 45  Center-K.Houser  out of bounds.	13	3	2002	2002	9	8	TB	NO	PUNT
1844	20020908_NO@TB	71	2	31	35	TB	NO	5	1	10	55	(1:35) B.Johnson pass to M.Pittman pushed ob at NO 49 for 6 yards (M.Hawthorne).	3	13	2002	2002	9	8	TB	NO	PASS_COMPLETE
1845	20020908_NO@TB	72	2	31	29	TB	NO	5	2	4	49	(1:29) B.Johnson pass incomplete. thrown away	3	13	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1846	20020908_NO@TB	73	2	31	8	TB	NO	5	3	4	49	(1:08) B.Johnson pass incomplete to K.McCardell (K.Irvin).	3	13	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1847	20020908_NO@TB	74	2	31	4	TB	NO	5	4	4	49	(1:04) T.Tupa punts 47 yards to NO 2  Center-M.Solwold  downed by TB-D.Smith.	3	13	2002	2002	9	8	TB	NO	PUNT
1848	20020908_NO@TB	75	2	30	54	NO	TB	6	1	10	98	(:54) D.McAllister up the middle to NO 5 for 3 yards (J.Howell  S.Quarles).	13	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1849	20020908_NO@TB	76	2	30	49	NO	TB	6	2	7	95	(:49) D.McAllister up the middle to NO 7 for 2 yards (S.Quarles).	13	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1850	20020908_NO@TB	77	2	30	43	NO	TB	6	3	5	93	(:43) (Shotgun) D.McAllister up the middle to NO 5 for -2 yards (E.Wyms  A.McFarland).	13	3	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1851	20020908_NO@TB	78	2	30	38	NO	TB	6	4	7	95	(:38) D.Johnson punts 34 yards to NO 39  Center-K.Houser  downed by NO.	13	3	2002	2002	9	8	TB	NO	PUNT
1852	20020908_NO@TB	79	2	30	25	TB	NO	6	1	10	39	(:25) B.Johnson pass incomplete. PENALTY on NO-M.Hawthorne  Defensive Holding  5 yards  enforced at NO 39 - No Play.	3	13	2002	2002	9	8	TB	NO	PASS_INCOMPLETE|PENALTY|NO_PLAY
1853	20020908_NO@TB	80	2	30	19	TB	NO	6	1	10	34	(:19) B.Johnson pass incomplete to M.Pittman. shovel	3	13	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1854	20020908_NO@TB	81	2	30	13	TB	NO	6	2	10	34	(:13) B.Johnson pass incomplete. thrown away PENALTY on TB-J.Christy  Offensive Holding  10 yards  enforced at NO 34 - No Play.	3	13	2002	2002	9	8	TB	NO	PASS_INCOMPLETE|PENALTY|NO_PLAY
1855	20020908_NO@TB	82	2	30	9	TB	NO	6	2	20	44	(:09) B.Johnson pass to K.McCardell ran ob at NO 28 for 16 yards.	3	13	2002	2002	9	8	TB	NO	PASS_COMPLETE
1856	20020908_NO@TB	83	2	30	2	TB	NO	6	3	4	28	(:02) M.Gramatica 47 yard field goal is BLOCKED (D.Howard)  Center-M.Solwold  Holder-T.Tupa  recovered by TB-T.Tupa at NO 37.	3	13	2002	2002	9	8	TB	NO	FIELD_GOAL_BLOCKED
1857	20020908_NO@TB	84	3	30	0	NO	TB	-1	0	0	28	J.Carney kicks 61 yards from NO 30 to TB 9. A.Stecker pushed ob at TB 46 for 37 yards (J.Carney).	13	3	2002	2002	9	8	TB	NO	KICKOFF
1858	20020908_NO@TB	85	3	29	52	TB	NO	7	1	10	54	(14:52) M.Alstott up the middle to 50 for 4 yards (C.Clemons; F.Thomas).	3	13	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1859	20020908_NO@TB	86	3	29	13	TB	NO	7	2	6	50	(14:13) B.Johnson pass to T.Yoder to NO 40 for 10 yards (S.Hodge).	3	13	2002	2002	9	8	TB	NO	PASS_COMPLETE
1860	20020908_NO@TB	87	3	28	31	TB	NO	7	1	10	40	(13:31) M.Pittman to NO 43 for -3 yards (G.Jackson  S.Hodge).	3	13	2002	2002	9	8	TB	NO	
1861	20020908_NO@TB	88	3	27	53	TB	NO	7	2	13	43	(12:53) B.Johnson pass to K.Johnson pushed ob at NO 5 for 38 yards (J.Bellamy).	3	13	2002	2002	9	8	TB	NO	PASS_COMPLETE
1862	20020908_NO@TB	89	3	27	14	TB	NO	7	1	5	5	(12:14) M.Alstott up the middle to NO 4 for 1 yard (S.Knight  C.Clemons).	3	13	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
1863	20020908_NO@TB	90	3	26	39	TB	NO	7	2	4	4	(11:39) B.Johnson pass to K.McCardell for 4 yards  TOUCHDOWN. left corner end zone quick curl out	3	13	2002	2002	9	8	TB	NO	PASS_COMPLETE|TOUCHDOWN
1864	20020908_NO@TB	91	3	26	39	TB	NO	-1	0	0	4	M.Gramatica extra point is GOOD  Center-M.Solwold  Holder-T.Tupa.	3	13	2002	2002	9	8	TB	NO	
1865	20020908_NO@TB	92	3	26	39	TB	NO	-1	0	0	4	M.Gramatica kicks 66 yards from TB 30 to NO 4. M.Lewis to NO 18 for 14 yards (D.Smith).	10	13	2002	2002	9	8	TB	NO	KICKOFF
1866	20020908_NO@TB	93	3	26	28	NO	TB	7	1	10	82	(11:28) A.Brooks pass to T.Smith to NO 21 for 3 yards (S.Quarles  G.Spires).	13	10	2002	2002	9	8	TB	NO	PASS_COMPLETE
1867	20020908_NO@TB	94	3	25	47	NO	TB	7	2	7	79	(10:47) D.McAllister left end to NO 20 for -1 yards (S.Quarles  S.Rice).	13	10	2002	2002	9	8	TB	NO	RUN|RUN_LEFT
1868	20020908_NO@TB	95	3	25	1	NO	TB	7	3	8	80	(10:01) (Shotgun) A.Brooks pass to D.Stallworth to NO 33 for 13 yards (D.Jackson  D.Brooks). quick slant	13	10	2002	2002	9	8	TB	NO	PASS_COMPLETE
1869	20020908_NO@TB	96	3	24	25	NO	TB	7	1	10	67	(9:25) A.Brooks pass to J.Horn pushed ob at TB 41 for 26 yards (J.Lynch).	13	10	2002	2002	9	8	TB	NO	PASS_COMPLETE
1870	20020908_NO@TB	97	3	23	52	NO	TB	7	1	10	41	(8:52) A.Brooks pass incomplete to M.Lewis.	13	10	2002	2002	9	8	TB	NO	PASS_INCOMPLETE
1871	20020908_NO@TB	98	3	23	46	NO	TB	7	2	10	41	(8:46) A.Brooks pass to D.Stallworth for 41 yards  TOUCHDOWN. right side	13	10	2002	2002	9	8	TB	NO	PASS_COMPLETE|TOUCHDOWN
1872	20020908_NO@TB	99	3	23	46	NO	TB	-1	0	0	41	J.Carney extra point is GOOD  Center-K.Houser  Holder-J.Delhomme.	13	10	2002	2002	9	8	TB	NO	
1873	20020908_NO@TB	100	3	23	46	NO	TB	-1	0	0	41	J.Carney kicks 69 yards from NO 30 to TB 1  out of bounds.	20	10	2002	2002	9	8	TB	NO	KICKOFF
1874	20020908_NO@TB	101	3	23	36	TB	NO	8	1	10	60	(8:36) M.Pittman up the middle to TB 43 for 3 yards (C.Clemons  J.Bellamy).	10	20	2002	2002	9	8	TB	NO	RUN|RUN_MIDDLE
